,id,date,year,title,venue,authors,abstract,keywords
271,2592766913,2017-03-13,2017,Challenges and opportunities facing educational discourse researchers,LAK,"christopher brooks, stephanie d teasley, george siemens","The scholarly investigation of discourse in teaching and learning is multi-disciplinary, theoretically rich, highly technical. Researchers with backgrounds education, cognitive psychology, computer science, the social sciences apply a diverse set techniques to understand how student discussions affect learning. Aided by big data coming from content management massive open online course systems, these researchers have an unparalleled opportunity for insight into process. In this paper we summarize some challenges opportunities arising out three workshops on Educational Discourse. These convened both expert emerging scholars discuss (i) ethical, (ii) technical, (iii) infrastructure barriers building research community focused computer-mediated educational discourse. Of particular note that while computational exists storing manipulating discourse, there need sociotechnical upon which members can come together engage joint work. ","scholarly, investigation, discourse, teaching, learning, multi, disciplinary, theoretically, rich, highly, technical, researchers, backgrounds, education, cognitive, psychology, computer, science, social, sciences, apply, diverse, set, techniques, understand, student, discussions, affect, aided, big, data, coming, content, management, massive, open, online, course, systems, unparalleled, opportunity, insight, process, paper, summarize, challenges, opportunities, arising, three, workshops, educational, convened, both, expert, emerging, scholars, discuss, ethical, infrastructure, barriers, building, research, community, focused, mediated, note, computational, exists, storing, manipulating, sociotechnical, upon, members, come, together, engage, joint, work"
272,2593036217,2017-03-13,2017,Unravelling the dynamics of instructional practice: a longitudinal study on learning design and VLE activities,LAK,"quan nguyen, bart rienties, lisette toetenel","Substantial progress has been made in understanding how teachers design for learning. However, there remains a paucity of evidence the actual students response towards leaning designs. Learning analytics power to provide just-in-time support, especially when predictive is married with way have designed their course, or so-called learning design. This study investigates designs are configured over time and impact on student activities by analyzing longitudinal data 38 modules total 43,099 registered students 30 weeks at Open University UK, using social network analysis panel analysis. Our unpacked dynamic configurations between time, which allows reflect practice order anticipate problems make informed interventions. Furthermore, controlling heterogeneity modules, our results indicated that were able explain up 60% variability online activities, reinforced importance pedagogical context analytics. ","substantial, progress, understanding, teachers, design, learning, remains, paucity, evidence, actual, students, response, towards, leaning, designs, analytics, power, provide, just, time, support, especially, predictive, married, way, designed, course, so, called, investigates, configured, over, impact, student, activities, analyzing, longitudinal, data, 38, modules, total, 43, 099, registered, 30, weeks, open, university, uk, social, network, panel, unpacked, dynamic, configurations, allows, reflect, practice, order, anticipate, problems, make, informed, interventions, furthermore, controlling, heterogeneity, indicated, able, explain, 60, variability, online, reinforced, importance, pedagogical, context"
273,2134701320,2013-04-08,2013,STEMscopes: contextualizing learning analytics in a K-12 science curriculum,LAK,"carlos monroy, virginia snodgrass rangel, reid whitaker","In this paper, we discuss a scalable approach for integrating learning analytics into an online K-12 science curriculum. A description of the curriculum and underlying pedagogical framework is followed by discussion challenges to be tackled as part integration. We also include examples data visualization based on real student teacher data. With more than one million students fifty thousand teachers using curriculum, massive rich dataset continuously updated. This repository depicts usage inquiry-based program, offers exciting opportunities leverage research improve both teaching learning. The growing dataset, with hundred items activity in six months, poses technical such storage, complex aggregation analysis broader implications pedagogy, big data, ","paper, discuss, scalable, approach, integrating, learning, analytics, online, k, 12, science, curriculum, description, underlying, pedagogical, framework, followed, discussion, challenges, tackled, part, integration, include, examples, data, visualization, real, student, teacher, more, one, million, students, fifty, thousand, teachers, massive, rich, dataset, continuously, updated, repository, depicts, usage, inquiry, program, offers, exciting, opportunities, leverage, research, both, teaching, growing, hundred, items, activity, six, months, poses, technical, storage, complex, aggregation, broader, implications, pedagogy, big"
274,2793776489,2018-03-07,2018,"Classroom size, activity and attendance: scaling up drivers of learning space occupation",LAK,"amelia brennan, christina peace, pablo munguia","Teaching face-to-face is still a major education mode in many universities, yet institutions are increasingly tasked with improving efficient use of teaching spaces. This need to understand space can be coupled learning and data better inform student attendance subsequently participation. Here, we analyse thermal sensor used monitor traffic into classrooms; these associated the timetable provide knowledge course (such as lecture, tutorial or workshop). Further, integrate feedback investigate drivers patterns, aim also include online activity behaviour develop broad models both room occupancy attendance. Combining utilisation information on modality in-class out-of-class participation how improve design effective ","teaching, face, still, major, education, mode, universities, yet, institutions, increasingly, tasked, improving, efficient, spaces, understand, space, coupled, learning, data, better, inform, student, attendance, subsequently, participation, analyse, thermal, sensor, monitor, traffic, classrooms, timetable, provide, knowledge, course, lecture, tutorial, workshop, integrate, feedback, investigate, drivers, patterns, aim, include, online, activity, behaviour, develop, broad, models, both, room, occupancy, combining, utilisation, information, modality, class, design, effective"
275,2790979113,2018-03-07,2018,Embracing imperfection in learning analytics,LAK,"kirsty kitto, simon buckingham shum, andrew gibson","Learning Analytics (LA) sits at the confluence of many contributing disciplines, which brings risk hidden assumptions inherited from those fields. Here, we consider a assumption derived computer science, namely, that improving computational accuracy in classification is always worthy goal. We demonstrate this unlikely to hold some important educational contexts, and argue embracing ""imperfection"" can improve outcomes for scenarios. Specifically, show learner-facing approaches aimed ""learning how learn"" require more holistic validation strategies. what information must be provided order reasonably evaluate algorithmic tools LA, facilitate transparency realistic performance comparisons. ","learning, analytics, sits, confluence, contributing, disciplines, brings, risk, hidden, assumptions, inherited, fields, consider, assumption, derived, computer, science, namely, improving, computational, accuracy, classification, always, worthy, goal, unlikely, hold, important, educational, contexts, argue, embracing, imperfection, outcomes, scenarios, specifically, show, learner, facing, approaches, aimed, learn, require, more, holistic, validation, strategies, information, must, order, reasonably, evaluate, algorithmic, tools, facilitate, transparency, realistic, performance, comparisons"
276,2008322248,2015-03-16,2015,An analysis of the impact of action order on future performance: the fine-grain action model,LAK,"eric g van inwegen, seth adjei, yan wang, neil t heffernan","To better model students learning, user modelling should be able to use the detailed sequence of student actions knowledge, not just their right/wrong scores. Our goal is analyze question: ""Does it matter when a hint used?"". We look at students who identical attempt counts get right answer and for impact help action order on future performance. conclude that hints too early do worse than later. However, hints, times, may perform as well hints. This paper makes novel contribution showing first time paying attention precise attempts allows prediction performance, definitively show that, we control number problems before asking higher performance next question. analysis shows pattern attempts, numbers, important. ","better, model, students, learning, user, modelling, able, detailed, sequence, student, actions, knowledge, just, right, wrong, scores, goal, analyze, question, matter, hint, look, identical, attempt, counts, get, answer, impact, help, action, order, future, performance, conclude, hints, too, early, worse, later, times, may, perform, paper, makes, novel, contribution, showing, first, time, paying, attention, precise, attempts, allows, prediction, definitively, show, control, number, problems, asking, higher, next, shows, pattern, numbers, important"
277,2592323421,2017-03-13,2017,Follow the successful crowd: raising MOOC completion rates through social comparison at scale,LAK,"dan davis, ioana jivet, rene f kizilcec, guanliang chen, claudia hauff, geertjan houben","Social comparison theory asserts that we establish our social and personal worth by comparing ourselves to others. In in-person learning environments, offers students critical feedback on how behave be successful. By contrast, online environments afford fewer cues facilitate comparison. Can increased availability of such promote effective self-regulatory behavior achievement in Massive Open Online Courses (MOOCs)? We developed a personalized system facilitates with previously successful learners based an interactive visualization multiple behavioral indicators. Across four randomized controlled trials MOOCs (overall N = 33, 726), find: (1) the significantly increases completion rates, (2) this type benefits highly educated learners, (3) learners cultural context plays significant role their course engagement achievement. ","social, comparison, theory, asserts, establish, personal, worth, comparing, ourselves, others, person, learning, environments, offers, students, critical, feedback, behave, successful, contrast, online, afford, fewer, cues, facilitate, availability, promote, effective, self, regulatory, behavior, achievement, massive, open, courses, moocs, developed, personalized, system, facilitates, previously, learners, interactive, visualization, multiple, behavioral, indicators, across, four, randomized, controlled, trials, overall, n, 33, 726, find, 1, significantly, increases, completion, rates, 2, type, benefits, highly, educated, 3, cultural, context, plays, significant, role, course, engagement"
278,3010935077,2020-03-23,2020,Involving teachers in learning analytics design: lessons learned from two case studies.,LAK,"konstantinos michos, charles lang, davinia hernandezleo, detra pricedennis","Comunicacio presentada a: LAK20, celebrat del 23 al 27 de marc 2020 a Frankfurt, Alemanya. ","comunicacio, presentada, lak20, celebrat, 23, al, 27, marc, 2020, frankfurt, alemanya"
279,2916178355,2019-03-04,2019,"Technologies for automated analysis of co-located, real-life, physical learning spaces: Where are we now?",LAK,"yi han victoria chua, justin dauwels, seng chee tan","The motivation for this paper is derived from the fact that there has been increasing interest among researchers and practitioners in developing technologies capture, model analyze learning teaching experiences take place beyond computer-based environments. In paper, we review case studies of tools developed to collect data educational settings, quantify processes support assessment an automated fashion. We focus on pipelines leverage information harnessed physical spaces and/or integrates collected across digital spaces. Our reveals a promising field classroom analysis. describe some trends suggest potential future directions. Specifically, more research should be geared towards a) deployable sustainable collection set-ups environments, b) teacher assessment, c) feedback visualization systems d) promoting inclusivity generalizability models populations. ","motivation, paper, derived, fact, increasing, interest, researchers, practitioners, developing, technologies, capture, model, analyze, learning, teaching, experiences, take, place, beyond, computer, environments, review, case, studies, tools, developed, collect, data, educational, settings, quantify, processes, support, assessment, automated, fashion, focus, pipelines, leverage, information, harnessed, physical, spaces, integrates, collected, across, digital, reveals, promising, field, classroom, describe, trends, potential, future, directions, specifically, more, research, geared, towards, deployable, sustainable, collection, set, ups, b, teacher, c, feedback, visualization, systems, d, promoting, inclusivity, generalizability, models, populations"
280,2593692584,2017-03-13,2017,Expanding the scope of learning analytics data: preliminary findings on attention and self-regulation using wearable technology,LAK,"catherine a spann, james schaeffer, george siemens","The ability to pay attention and self-regulate is a fundamental skill required of learners all ages. Learning analytics researchers have date relied on data generated by computing system (such as learning management system, click stream or log data) examine learners self-regulatory abilities. development wearable through fitness trackers, watches, heart rate monitors, clinical grade devices such Empaticas E4 wristband now provides with access biometric students interact content software systems. This level collection promises provide valuable insight into cognitive affective experiences individuals, especially when combined traditional sources. Our study details the use technologies assess relationship between variability abilities an individual. relevant for field methods become more complex assessment learner performance becomes nuanced attentive factors that contribute success. ","ability, pay, attention, self, regulate, fundamental, skill, learners, ages, learning, analytics, researchers, date, relied, data, generated, computing, system, management, click, stream, log, examine, regulatory, abilities, development, wearable, fitness, trackers, watches, heart, rate, monitors, clinical, grade, devices, empatica, e4, wristband, now, access, biometric, students, interact, content, software, systems, level, collection, promises, provide, valuable, insight, cognitive, affective, experiences, individuals, especially, combined, traditional, sources, details, technologies, assess, relationship, variability, individual, relevant, field, methods, become, more, complex, assessment, learner, performance, becomes, nuanced, attentive, factors, contribute, success"
281,2593932495,2017-03-13,2017,"Student empowerment, awareness, and self-regulation through a quantified-self student tool",LAK,"kimberly e arnold, brandon karcher, casey v wright, james mckay","The purpose of this paper is to examine the cross institutional use a quantified-self application called Pattern, which designed promote self-regulation and reflective learning in learners. This provides brief look into how learners report spending their time react in-app recommendations. Initial data encouraging; however, there are limitations additional research development must be undertaken. ","purpose, paper, examine, cross, institutional, quantified, self, application, called, pattern, designed, promote, regulation, reflective, learning, learners, brief, look, spending, time, react, app, recommendations, initial, data, encouraging, limitations, additional, research, development, must, undertaken"
282,2341286197,2016-04-25,2016,Educational data mining with Python and Apache spark: a hands-on tutorial,LAK,"lalitha agnihotri, shirin mojarad, nicholas lewkow, alfred essa","Enormous amount of educational data has been accumulated through Massive Open Online Courses (MOOCs), as well commercial and non-commercial learning platforms. This is in addition to the released by US government since 2012 facilitate disruption education making freely available. The high volume, variety velocity collected necessitate use big tools storage systems such distributed databases for Apache Spark analysis. tutorial will introduce researchers faculty real-world applications involving mining predictive analytics sciences. In addition, statistics required validate accurately report results. Topics cover how being used transform education. Specifically, we demonstrate exploratory analysis, mining, analytics, machine learning, visualization techniques are applied improve scale insights driven from millions students records. be held over a half day hands on with pre-posted material. Due interdisciplinary nature work, appeals wide range backgrounds including data, sciences, general, those interested can learning. As prerequisite, attendees have familiarity at least one programming language. ","enormous, amount, educational, data, accumulated, massive, open, online, courses, moocs, commercial, learning, platforms, addition, released, us, government, 2012, facilitate, disruption, education, freely, high, volume, variety, velocity, collected, necessitate, big, tools, storage, systems, distributed, databases, apache, spark, tutorial, introduce, researchers, faculty, real, world, applications, involving, mining, predictive, analytics, sciences, statistics, validate, accurately, topics, cover, transform, specifically, exploratory, machine, visualization, techniques, applied, scale, insights, driven, millions, student, records, held, over, half, day, hands, pre, posted, material, interdisciplinary, nature, work, appeals, wide, range, backgrounds, general, interested, prerequisite, attendees, familiarity, least, one, programming, language"
283,2340507899,2016-04-25,2016,Critical perspectives on writing analytics,LAK,"simon buckingham shum, simon knight, danielle s mcnamara, laura k allen, duygu bektik, scott a crossley","Writing Analytics focuses on the measurement and analysis of written texts for purpose understanding writing processes products, in their educational contexts, improving teaching learning writing. This workshop adopts a critical, holistic perspective which definition ""the system"" ""success"" is not restricted to IR metrics such as precision recall, but recognizes many wider issues that aid or obstruct analytics adoption settings, theoretical pedagogical grounding, usability, user experience, stakeholder design engagement, practitioner development, organizational infrastructure, policy ethics. ","writing, analytics, focuses, measurement, written, texts, purpose, understanding, processes, products, educational, contexts, improving, teaching, learning, workshop, adopts, critical, holistic, perspective, definition, system, success, restricted, ir, metrics, precision, recall, recognizes, wider, issues, aid, obstruct, adoption, settings, theoretical, pedagogical, grounding, usability, user, experience, stakeholder, design, engagement, practitioner, development, organizational, infrastructure, policy, ethics"
284,2293908919,2015-01-01,2015,Digital Badges and Ethics: The Uses of Individual Learning Data in Social Contexts.,OBIE@LAK,"james e willis, joshua quick, daniel t hickey","Empirical evidence contained in open digital badges has the capability to change educational curricula, assessments, and priorities. Because badge data educational, social media, workforce contexts is publicly available, questions of privacy ethics should be scrutinized. Due driven by transparency, ethical at intersection learning analytics poses three distinct, yet related questions: within systems, can use used a predictive manner create deterministic future for individual learners? Can that freely openly accessible media against individuals if it exposes intellectual weaknesses? And, student isolated exploit particular skills nefarious reasons, i.e. surveillance or hacking? These address principles human autonomy, freedom, determinism. ","empirical, evidence, contained, open, digital, badges, capability, change, educational, curricula, assessments, priorities, badge, data, social, media, workforce, contexts, publicly, questions, privacy, ethics, scrutinized, driven, transparency, ethical, intersection, learning, analytics, poses, three, distinct, yet, systems, predictive, manner, create, deterministic, future, individual, learners, freely, openly, accessible, against, individuals, if, exposes, intellectual, weaknesses, student, isolated, exploit, skills, nefarious, reasons, surveillance, hacking, address, principles, human, autonomy, freedom, determinism"
285,2915346423,2019-03-04,2019,Measuring Knowledge Gaps in Student Responses by Mining Networked Representations of Texts,LAK,"chen qiao, xiao hu","Gaps between knowledge sources are interesting to various stakeholders: they might indicate potential misconceptions awaiting correction, complex or novel that requires careful delivery studying. Motivated by these underlying values, this study explores the gap phenomenon in context of student textual responses. In method proposed study, discourses first mapped into structured spaces where gaps correct/incorrect responses and assessed measured network-based metrics. Empirical results demonstrate effectiveness measuring The networked representation texts is quantitatively framing knowledge. It also offers a set validated metrics for analyzing research practice. ","gaps, knowledge, sources, interesting, stakeholders, might, indicate, potential, misconceptions, awaiting, correction, complex, novel, requires, careful, delivery, studying, motivated, underlying, values, explores, gap, phenomenon, context, student, textual, responses, discourses, first, mapped, structured, spaces, correct, incorrect, assessed, measured, network, metrics, empirical, effectiveness, measuring, networked, representation, texts, quantitatively, framing, offers, set, validated, analyzing, research, practice"
286,2067490848,2015-03-16,2015,Measuring student success using predictive engine,LAK,"shady shehata, kimberly e arnold","A basic challenge in delivering global education is improving student success. Institutions of are increasingly focused on graduation and retention rates their students. In this poster, we describe Student Success System (S3) that can measure performance starting from the first weeks semester adoption process for S3 by University Wisconsin (UWS). ","basic, challenge, delivering, global, education, improving, student, success, institutions, increasingly, focused, graduation, retention, rates, students, poster, describe, system, s3, measure, performance, starting, first, weeks, semester, adoption, process, university, wisconsin, uws"
287,2341750053,2016-04-25,2016,Learning analytics in a flipped university course,LAK,anouschka van leeuwen,"In this poster, we describe the design of a university course with blended learning character. Learning analytics were used both within to facilitate effective teacher-student interaction, as well after examine patterns between students activities during and their performance on test group assignment at end course. ","poster, describe, design, university, course, blended, learning, character, analytics, both, facilitate, effective, teacher, student, interaction, examine, patterns, students, activities, performance, test, group, assignment, end"
288,2087203849,2013-04-08,2013,Considering formal assessment in learning analytics within a PLE: the HOU2LEARN case,LAK,"eleni koulocheri, michalis xenos","Personal Learning Environments are used more and by the academic community. They can coexist with formal courses as a communication collaboration channel. In this paper, an application of learning analytics into HOU2LEARN, Environment set Hellenic Open University is discussed. The present part research focuses on social network analysis branch analytics, along grading system. Since it ongoing research, paper presents preliminary results study correlation between metrics grades, through test case course, PLH42. ","personal, learning, environments, more, academic, community, coexist, formal, courses, communication, collaboration, channel, paper, application, analytics, hou2learn, environment, set, hellenic, open, university, part, research, focuses, social, network, branch, grading, system, ongoing, preliminary, correlation, metrics, grades, test, case, course, plh42"
289,2915271110,2019-03-04,2019,Square it up!: How to model step duration when predicting student performance,LAK,"ireneangelica chounta, paulo f carvalho","In this paper, we explore how can model students response times to predict student performance in Intelligent Tutoring Systems. Related research suggests that time provide information with respect correctness. However, is not consistently used when modeling performance. Here, build on previous work indicated the relationship between and non-linear. Based concept, compare three models: a standard Additive Factors Analysis Model (AFM), an AFM enhanced linear step duration parameter quadratic, parameter. The results of comparison show quadratic outperforms other models over four different datasets for most metrics evaluate cross validation prediction. ","paper, explore, model, students, response, times, predict, student, performance, intelligent, tutoring, systems, research, suggests, time, provide, information, respect, correctness, consistently, modeling, build, previous, work, indicated, relationship, linear, concept, compare, three, models, standard, additive, factors, afm, enhanced, step, duration, parameter, quadratic, comparison, show, outperforms, over, four, different, datasets, metrics, evaluate, cross, validation, prediction"
290,2915703664,2019-03-04,2019,Investigating the Usage Patterns of Algebra Nation Tutoring Platform,LAK,"sahba akhavan niaki, clint p george, george michailidis, carole r beal","We study the usage of a self-guided online tutoring platform called Algebra Nation, which is widely by middle school and high students who take End-of-Course I exam at end year. This article aims to how contributes increasing students scores examining users logs over three year period. The under consideration was used more than 36,000 in first year, nearly 67,000 third thus enabling us examine patterns evolved influenced performance scale. identify Nation factors conjunction with math overall preparation socioeconomic contribute performance. Subsequently, we investigate effect increased teacher familiarity level on across different grades through mediation analysis. results show that indirect teachers students dosage significant higher grades. ","usage, self, guided, online, tutoring, platform, called, algebra, nation, widely, middle, school, high, students, take, end, course, exam, year, article, aims, contributes, increasing, scores, examining, users, logs, over, three, period, consideration, more, 36, 000, first, nearly, 67, third, enabling, us, examine, patterns, evolved, influenced, performance, scale, identify, factors, conjunction, math, overall, preparation, socioeconomic, contribute, subsequently, investigate, effect, teacher, familiarity, level, across, different, grades, mediation, show, indirect, student, dosage, significant, higher"
291,2404048959,2013-01-01,2013,Cite4Me: Semantic Retrieval and Analysis of Scientific Publications,LAK (Data Challenge),"bernardo pereira nunes, besnik fetahu, marco a casanova","This paper presents the Cite4Me Web application and its features created for LAK Challenge 2013. The focuses on two main directions: (i) interlinking of dataset with related data sources from Linked Open Data cloud; (ii) providing innovative search, visualization, retrieval recommendation scientific publications interlinked resources. Our approach is based semantic cooccurrence relations to provide new browsing experiences users an overview available. Furthermore, we present a detailed analysis along applications which contributes development learning analytics field. ","paper, cite4me, web, application, features, created, lak, challenge, 2013, focuses, two, main, directions, interlinking, dataset, data, sources, linked, open, cloud, providing, innovative, search, visualization, retrieval, recommendation, scientific, publications, interlinked, resources, approach, semantic, cooccurrence, relations, provide, browsing, experiences, users, overview, furthermore, detailed, applications, contributes, development, learning, analytics, field"
292,2340166804,2016-04-25,2016,Learning analytics for workplace and professional learning,LAK,"tobias ley, ralf klamma, stefanie lindstaedt, fridolin wild","Recognizing the need for addressing rather fragmented character of research in this field, we have held a workshop on learning analytics workplace and professional at Learning Analytics Knowledge (LAK) Conference. The has taken broad perspective, encompassing approaches from number previous traditions, such as adaptive learning, online communities, performance analytics. Being co-located with LAK conference provided an ideal venue common challenges benefiting strong other sectors that established. Workplace Professional is now agenda several ongoing EU projects, therefore follow-up activities are planned strengthening integration emerging field. ","recognizing, addressing, rather, fragmented, character, research, field, held, workshop, learning, analytics, workplace, professional, knowledge, lak, conference, taken, broad, perspective, encompassing, approaches, number, previous, traditions, adaptive, online, communities, performance, co, located, ideal, venue, common, challenges, benefiting, strong, sectors, established, now, agenda, several, ongoing, eu, projects, follow, activities, planned, strengthening, integration, emerging"
293,2336189153,2016-04-25,2016,Elaborating data intensive research methods through researcher-practitioner partnerships,LAK,"mingyu feng, andrew e krumm, alex j bowers, timothy e podkul","Technologies used by teachers and students generate vast amounts of data that can be analyzed to provide insights into improving teaching learning. However, practitioners are left out the process. We describe development an approach which researchers work together use intensive research methods launch improvement efforts within schools. This paper describes elements first year a researcher-practitioner partnership, highlighting initial findings, challenges, strategies for overcoming these challenges. ","technologies, teachers, students, generate, vast, amounts, data, provide, insights, improving, teaching, learning, practitioners, left, process, describe, development, approach, researchers, work, together, intensive, research, methods, launch, improvement, efforts, schools, paper, describes, elements, first, year, researcher, practitioner, partnership, highlighting, initial, challenges, strategies, overcoming"
294,2131477121,2015-03-16,2015,Analysis of learners study logs: mouse trajectories to identify the occurrence of hesitation in solving word-reordering problems,LAK,"mitsumasa zushi, yoshinori miyazaki, ken norizuki","In this paper, we describe a Web application have been developing in order to help both teachers and learners notice the crucial aspects of solving word-reordering problems (WRPs). Also, discuss ways analyze recorded mouse trajectories, response time, drag drop (D&D) logs, because these records are potential indicators degree learners understanding. ","paper, describe, web, application, developing, order, help, both, teachers, learners, notice, crucial, aspects, solving, word, reordering, problems, wrps, discuss, ways, analyze, recorded, mouse, trajectories, response, time, drag, drop, d, logs, records, potential, indicators, degree, understanding"
295,2593842771,2017-03-13,2017,Students emotional self-labels for personalized models,LAK,"sinem aslan, eda okur, nese alyuz, sinem emine mete, ece oktay, utku genc, asli arslan esme","There are some implementations towards understanding students emotional states through automated systems with machine learning models. However, generic AI models of emotions lack enough accuracy to autonomously and meaningfully trigger any interventions. Collecting self-labels from students as they assess their internal can be a way collect labeled subject specific data necessary obtain personalized engagement In this paper, we outline preliminary analysis on collected while using platform. ","implementations, towards, understanding, students, emotional, states, automated, systems, machine, learning, models, generic, ai, emotions, lack, enough, accuracy, autonomously, meaningfully, trigger, interventions, collecting, self, labels, assess, internal, way, collect, labeled, subject, specific, data, necessary, obtain, personalized, engagement, paper, outline, preliminary, collected, platform"
296,2793181551,2018-03-07,2018,The complexities of developing a personal code of ethics for learning analytics practitioners: implications for institutions and the field,LAK,"charles lang, leah p macfadyen, sharon slade, paul prinsloo, niall sclater","In this paper we explore the potential role, value and utility of a personal code ethics (COE) for learning analytics practitioners, in particular consider whether such COE might usefully mediate individual actions choices relation to more abstract institutional COE. While several COEs now exist, little attention has been paid detailing ethical responsibilities practitioners. To investigate problems associated with developing implementing COE, drafted an LA Practitioner based on other professional codes, invited feedback from range stakeholders practitioners: ethicists, students, researchers technology executives. Three main themes emerged their reflections: 1. A need balance real world demands principles, 2. The limits accountability within space, 3. continuing debate around aspirational field analytics. ","paper, explore, potential, role, value, utility, personal, code, ethics, coe, learning, analytics, practitioners, consider, might, usefully, mediate, individual, actions, choices, relation, more, institutional, several, coes, now, exist, little, attention, paid, detailing, ethical, responsibilities, investigate, problems, developing, implementing, drafted, practitioner, professional, codes, invited, feedback, range, stakeholders, ethicists, students, researchers, technology, executives, three, main, themes, emerged, reflections, 1, balance, real, world, demands, principles, 2, limits, accountability, space, 3, continuing, debate, around, aspirational, field"
297,2340745850,2016-04-25,2016,The impact of 151 learning designs on student satisfaction and performance: social learning (analytics) matters,LAK,"bart rienties, lisette toetenel","An increasing number of researchers are taking learning design into consideration when predicting behavior and outcomes across different modules. This study builds on preliminary work that was presented at LAK2015 by the Open University UK. In this we linked 151 modules 111.256 students with students satisfaction performance using multiple regression models. Our findings strongly indicate importance in understanding blended online environments. line proponents social analytics, our primary predictor for academic retention amount communication activities, controlling various institutional disciplinary factors. Where possible, appropriate tasks align objectives course may be a way forward to enhance retention. ","increasing, number, researchers, taking, learning, design, consideration, predicting, behavior, outcomes, across, different, modules, builds, preliminary, work, presented, lak2015, open, university, uk, linked, 151, 111, 256, students, satisfaction, performance, multiple, regression, models, strongly, indicate, importance, understanding, blended, online, environments, line, proponents, social, analytics, primary, predictor, academic, retention, amount, communication, activities, controlling, institutional, disciplinary, factors, appropriate, tasks, align, objectives, course, may, way, forward, enhance"
298,2005904855,2013-04-08,2013,From micro to macro: analyzing activity in the ROLE Sandbox,LAK,"dominik renzel, ralf klamma","Current learning services are increasingly based on standard Web technologies and concepts. As by-product of service operation, logs capture contextualize user interactions in a generic manner, high detail, massive scale. At the same time, we face inventions data standards for capturing encoding learner tailored to analytics purposes. However, such often focused institutional management perspectives or biased by their intended use. In this paper, argue as valuable sources all levels Bronfenbrenners Ecological System Theory introduce simple framework log enrichment, processing further analysis. Based an example set from widget-based Personal Learning Environments, illustrate our approach discuss applicability different analysis techniques along with particular benefits learners. ","current, learning, services, increasingly, standard, web, technologies, concepts, product, service, operation, logs, capture, contextualize, user, interactions, generic, manner, high, detail, massive, scale, same, time, face, inventions, data, standards, capturing, encoding, learner, tailored, analytics, purposes, focused, institutional, management, perspectives, biased, intended, paper, argue, valuable, sources, levels, bronfenbrenner, ecological, system, theory, introduce, simple, framework, log, enrichment, processing, example, set, widget, personal, environments, illustrate, approach, discuss, applicability, different, techniques, benefits, learners"
299,2594489199,2017-03-13,2017,A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming,LAK,"shuchi grover, marie bienkowski, satabdi basu, michael eagle, nicholas diana, john c stamper","K-12 classrooms use block-based programming environments (BBPEs) for teaching computer science and computational thinking (CT). To support assessment of student learning in BBPEs, we propose a analytics framework that combines hypothesis- data-driven approaches to discern students strategies from BBPE log data. We principled approach design tasks elicit evidence specific CT skills. Piloting these high school enabled us analyze programs video recordings students as they built their programs. discuss priori patterns derived this analysis data order better assess understanding BBPEs. ","k, 12, classrooms, block, programming, environments, bbpes, teaching, computer, science, computational, thinking, ct, support, assessment, student, learning, propose, analytics, framework, combines, hypothesis, data, driven, approaches, discern, students, strategies, bbpe, log, principled, approach, design, tasks, elicit, evidence, specific, skills, piloting, high, school, enabled, us, analyze, programs, video, recordings, built, discuss, priori, patterns, derived, order, better, assess, understanding"
300,2793667772,2018-03-07,2018,Linking students timing of engagement to learning design and academic performance,LAK,"quan nguyen, michal huptych, bart rienties","In recent years, the connection between Learning Design (LD) and Analytics (LA) has been emphasized by many scholars as it could enhance our interpretation of LA findings translate them to meaningful interventions. Together with numerous conceptual studies, a gradual accumulation empirical evidence indicated strong how instructors design for learning student behaviour. Nonetheless, students timing engagement its relation LD academic performance have received limited attention. Therefore, this study investigates what extent aligned instructor design, varied across different levels performance. The analysis was conducted over 28 weeks using trace data, on 387 students, replicated two semesters in 2015 2016. Our revealed mismatch designed students studied reality. most weeks, spent less time studying assigned materials VLE compared number hours recommended instructors. also varied, from advance catching up patterns. High-performing more advance, while low-performing higher proportion their catching-up activities. This reinforced importance pedagogical context transform analytics into actionable insights. ","years, connection, learning, design, ld, analytics, emphasized, scholars, enhance, interpretation, translate, meaningful, interventions, together, numerous, conceptual, studies, gradual, accumulation, empirical, evidence, indicated, strong, instructors, student, behaviour, nonetheless, students, timing, engagement, relation, academic, performance, received, limited, attention, investigates, extent, aligned, instructor, varied, across, different, levels, conducted, over, 28, weeks, trace, data, 387, replicated, two, semesters, 2015, 2016, revealed, mismatch, designed, studied, reality, spent, less, time, studying, assigned, materials, vle, number, hours, recommended, advance, catching, patterns, high, performing, more, low, higher, proportion, activities, reinforced, importance, pedagogical, context, transform, actionable, insights"
